shipment_id,warehouse_block,shipment_mode,customer_care_calls,customer_rating,product_cost,prior_purchases,product_importance,customer_gender,discount_offered,weight_grams,is_delayed,source
6731,C,Ship,3,5,161,2,medium,M,9,4623,0,shipping_data
6735,A,Ship,4,3,201,2,low,F,10,4875,0,shipping_data
6744,F,Ship,6,3,165,5,medium,M,5,4871,0,shipping_data
6748,B,Ship,4,2,266,3,medium,F,2,5252,1,shipping_data
6751,D,Ship,2,4,156,3,medium,F,8,5668,1,shipping_data
6770,F,Ship,5,5,195,4,low,F,1,4393,1,shipping_data
6783,A,Ship,5,2,168,2,low,M,6,5464,1,shipping_data
6785,C,Ship,3,1,220,3,medium,F,6,5319,0,shipping_data
6786,F,Ship,4,3,189,2,low,F,7,4765,0,shipping_data
6796,B,Ship,3,4,178,8,medium,F,6,4146,0,shipping_data
6799,D,Ship,4,3,172,3,medium,F,10,5434,0,shipping_data
6801,A,Ship,3,2,158,7,medium,M,10,4244,1,shipping_data
6806,F,Ship,3,1,192,3,low,F,9,5004,0,shipping_data
6809,C,Ship,3,3,242,2,low,F,7,4501,0,shipping_data
6819,A,Ship,4,5,223,5,medium,F,6,1579,1,shipping_data
6821,C,Ship,4,4,273,5,low,M,10,1316,0,shipping_data
6825,A,Road,5,3,240,6,medium,F,3,1321,0,shipping_data
6826,B,Road,6,3,305,4,medium,F,9,1479,1,shipping_data
6829,D,Road,5,4,244,6,low,F,10,1978,1,shipping_data
6836,F,Road,5,2,237,4,low,F,9,5922,0,shipping_data
6837,A,Road,4,3,247,3,high,F,1,5214,0,shipping_data
6839,C,Road,4,3,207,10,low,F,9,4179,0,shipping_data
6840,F,Road,4,5,201,10,low,F,7,5340,0,shipping_data
6841,D,Road,4,5,142,2,low,M,2,4472,0,shipping_data
6843,A,Road,3,2,214,2,high,F,7,4938,0,shipping_data
6846,F,Flight,4,2,186,2,low,M,2,5604,1,shipping_data
6849,A,Flight,3,5,265,10,low,M,6,4380,0,shipping_data
6852,F,Flight,4,1,173,3,high,M,1,5749,0,shipping_data
6854,F,Flight,4,3,182,3,high,F,3,5624,0,shipping_data
6861,A,Flight,4,2,249,6,low,F,9,1673,1,shipping_data
6863,C,Flight,6,2,308,5,medium,M,4,1303,0,shipping_data
6875,C,Ship,6,5,305,4,medium,F,9,1072,0,shipping_data
6877,D,Ship,7,2,279,4,medium,M,5,1210,0,shipping_data
6879,A,Ship,5,1,237,5,medium,F,2,1429,1,shipping_data
6884,F,Ship,5,5,275,5,low,F,3,1145,0,shipping_data
6887,C,Ship,6,3,278,4,high,F,3,1033,0,shipping_data
6890,F,Ship,6,2,279,4,low,M,1,1150,1,shipping_data
6904,B,Ship,5,2,249,5,low,F,8,1018,1,shipping_data
6910,B,Ship,6,4,299,4,low,F,9,1817,0,shipping_data
6919,D,Ship,6,1,254,4,medium,F,6,1928,1,shipping_data
6926,F,Ship,6,4,247,4,medium,M,3,1946,0,shipping_data
6932,F,Ship,4,2,201,3,medium,F,6,5616,1,shipping_data
6946,B,Ship,4,1,219,3,low,F,5,5632,0,shipping_data
6947,C,Ship,3,2,204,4,medium,M,7,4768,0,shipping_data
6948,F,Ship,4,1,196,4,low,F,3,5496,0,shipping_data
6949,D,Ship,3,4,205,5,low,F,4,4483,0,shipping_data
6955,D,Ship,3,2,245,2,low,F,7,4692,0,shipping_data
6962,F,Road,5,2,274,2,low,F,5,4154,0,shipping_data
6963,A,Road,3,1,269,4,low,F,7,5107,0,shipping_data
6973,D,Road,3,4,150,3,low,F,5,4950,0,shipping_data
6978,F,Road,6,2,215,5,low,F,7,4057,0,shipping_data
6979,D,Road,4,2,269,2,medium,F,2,4013,1,shipping_data
6984,F,Flight,3,3,231,3,medium,F,4,4088,0,shipping_data
6996,F,Flight,4,1,267,2,medium,M,9,5230,1,shipping_data
6998,F,Flight,3,2,215,4,low,F,3,4042,0,shipping_data
6999,A,Flight,5,5,222,3,medium,M,5,4949,0,shipping_data
7009,D,Ship,4,1,196,2,low,M,3,4752,0,shipping_data
7013,C,Ship,4,3,197,3,low,M,2,4410,0,shipping_data
7018,B,Ship,2,5,264,5,medium,F,1,4426,0,shipping_data
7025,C,Ship,5,1,153,2,low,F,7,4944,1,shipping_data
7029,A,Ship,3,4,196,4,low,F,4,5031,0,shipping_data
7034,F,Ship,4,3,196,2,high,M,10,5709,1,shipping_data
7037,C,Ship,4,2,223,3,medium,F,7,5977,0,shipping_data
7039,D,Ship,6,1,264,3,high,F,5,4435,1,shipping_data
7054,B,Ship,4,5,137,2,high,F,6,5208,0,shipping_data
7064,F,Ship,3,3,179,3,low,F,9,4459,1,shipping_data
7066,B,Ship,2,3,263,4,medium,M,9,5390,0,shipping_data
7073,C,Ship,3,1,150,2,low,F,6,5355,0,shipping_data
7074,F,Ship,4,3,195,4,medium,F,1,5004,0,shipping_data
7075,D,Ship,4,4,213,3,low,F,1,4266,0,shipping_data
7090,B,Ship,3,3,203,3,medium,F,8,5929,0,shipping_data
7091,C,Ship,2,5,264,3,medium,F,3,4320,1,shipping_data
7092,F,Ship,4,3,169,6,medium,F,2,5607,0,shipping_data
7093,D,Ship,3,1,167,2,low,M,1,5749,0,shipping_data
7104,F,Road,6,2,139,6,medium,M,8,1691,1,shipping_data
7109,C,Road,6,2,279,4,low,F,5,1836,0,shipping_data
7128,F,Flight,4,1,214,5,medium,F,6,4573,1,shipping_data
7130,F,Flight,2,4,264,3,medium,F,6,4025,1,shipping_data
7135,D,Flight,5,1,195,6,high,F,8,4944,1,shipping_data
7143,A,Ship,6,5,139,6,medium,F,10,1081,1,shipping_data
7147,D,Ship,7,4,309,4,low,M,7,1880,0,shipping_data
7158,F,Ship,7,2,295,4,low,F,10,1587,0,shipping_data
7163,C,Ship,4,3,226,6,medium,M,6,1704,1,shipping_data
7169,C,Ship,5,3,266,5,medium,F,2,1510,1,shipping_data
7170,F,Ship,6,3,290,4,low,M,5,1784,0,shipping_data
7179,A,Ship,5,2,242,5,medium,F,1,1004,1,shipping_data
7189,D,Ship,5,5,275,6,low,M,1,1507,0,shipping_data
7198,B,Ship,4,3,150,4,low,F,4,1021,0,shipping_data
7201,D,Ship,5,5,240,6,low,F,10,1986,0,shipping_data
7202,F,Ship,6,1,272,4,medium,M,10,1534,1,shipping_data
7205,C,Ship,5,4,252,5,low,F,10,1015,1,shipping_data
7206,F,Ship,6,5,254,4,low,F,2,1824,0,shipping_data
7211,C,Ship,6,5,248,4,low,F,10,1005,0,shipping_data
7214,F,Ship,7,4,247,4,low,F,9,1228,0,shipping_data
7230,F,Ship,3,5,151,2,low,M,3,5039,0,shipping_data
7234,B,Ship,4,2,227,3,medium,M,7,4041,0,shipping_data
7236,F,Road,3,4,191,3,medium,M,6,4586,1,shipping_data
7239,A,Road,3,3,99,5,medium,M,9,5470,0,shipping_data
7245,A,Road,5,1,268,5,medium,M,1,4704,0,shipping_data
7248,F,Road,3,2,185,4,low,F,8,5545,0,shipping_data
7250,F,Road,3,2,208,2,high,M,1,4999,0,shipping_data
7260,F,Flight,4,4,258,2,medium,F,5,4363,1,shipping_data
7266,F,Flight,4,4,264,3,medium,F,9,5555,1,shipping_data
7274,F,Flight,3,3,239,4,low,F,5,4084,1,shipping_data
7276,B,Flight,4,3,256,3,low,F,4,5068,1,shipping_data
7278,F,Flight,3,5,207,4,low,M,10,4092,1,shipping_data
7279,D,Ship,3,1,204,4,medium,F,6,5926,1,shipping_data
7280,F,Ship,4,4,209,2,medium,F,3,4407,0,shipping_data
7282,B,Ship,2,5,140,4,high,F,2,4636,1,shipping_data
7291,D,Ship,3,4,246,3,high,F,1,4273,1,shipping_data
7293,A,Ship,3,2,221,2,medium,M,10,4715,1,shipping_data
7297,D,Ship,3,5,196,3,high,F,4,4569,0,shipping_data
7299,A,Ship,5,5,156,4,low,F,5,5987,1,shipping_data
7301,C,Ship,3,4,267,2,low,M,9,5940,0,shipping_data
7309,D,Ship,4,4,161,2,medium,F,8,4348,1,shipping_data
7314,F,Ship,4,4,253,2,medium,F,5,5624,0,shipping_data
7316,F,Ship,3,5,177,4,high,M,9,5311,0,shipping_data
7329,A,Ship,4,3,183,2,medium,F,8,5690,1,shipping_data
7335,A,Ship,4,2,213,3,medium,M,8,5214,1,shipping_data
7336,B,Ship,3,1,215,2,medium,F,9,4940,0,shipping_data
7348,B,Ship,3,3,232,2,low,M,5,4255,1,shipping_data
7360,B,Ship,3,5,241,4,low,F,3,5051,0,shipping_data
7368,F,Ship,3,4,140,6,low,M,9,4558,0,shipping_data
7380,F,Road,4,3,144,3,low,F,7,5496,0,shipping_data
7383,A,Road,6,3,232,5,high,M,10,4576,1,shipping_data
7390,B,Road,4,1,139,8,medium,M,6,5667,1,shipping_data
7392,F,Road,5,2,224,2,medium,F,10,5674,0,shipping_data
7400,F,Flight,6,5,305,4,low,F,7,1099,1,shipping_data
7402,B,Flight,5,4,257,5,low,F,1,1778,1,shipping_data
7408,B,Flight,5,1,261,5,low,F,10,1713,0,shipping_data
7421,C,Ship,5,4,263,4,low,F,10,1995,0,shipping_data
7439,C,Ship,3,5,275,4,medium,M,10,5066,0,shipping_data
7442,F,Ship,4,3,157,7,low,F,3,4878,1,shipping_data
7443,A,Ship,4,1,146,8,low,M,7,4576,0,shipping_data
7446,F,Ship,5,3,224,2,medium,M,1,5603,0,shipping_data
7451,C,Ship,4,4,239,5,low,M,6,1986,1,shipping_data
7454,F,Ship,6,5,305,4,low,F,6,1787,1,shipping_data
7455,A,Ship,3,3,177,4,medium,F,4,1560,1,shipping_data
7466,F,Ship,4,1,235,5,low,M,9,1821,1,shipping_data
7478,F,Ship,5,2,262,5,low,M,4,1509,1,shipping_data
7479,A,Ship,5,5,245,5,low,F,1,1924,1,shipping_data
7488,F,Ship,5,1,242,5,medium,M,8,1382,1,shipping_data
7496,F,Ship,4,1,239,5,low,F,8,1048,0,shipping_data
7503,A,Ship,5,1,270,5,high,F,6,1836,1,shipping_data
7506,F,Ship,7,3,305,4,low,F,3,1872,0,shipping_data
7521,A,Road,3,5,204,2,low,M,1,4133,0,shipping_data
7531,D,Flight,3,4,174,3,low,F,10,4998,1,shipping_data
7536,F,Flight,4,2,270,3,medium,F,4,5566,0,shipping_data
7537,D,Flight,2,5,263,4,medium,F,4,4042,1,shipping_data
7539,A,Flight,3,1,153,3,low,M,9,4404,0,shipping_data
7540,B,Flight,6,3,218,3,low,M,6,4594,0,shipping_data
7541,C,Flight,5,5,201,3,medium,F,10,5121,1,shipping_data
7546,B,Flight,3,1,177,3,low,F,9,4890,1,shipping_data
7551,A,Flight,3,3,217,2,high,F,9,5554,1,shipping_data
7558,B,Ship,4,3,266,3,high,F,2,5298,0,shipping_data
7563,A,Ship,4,4,171,2,low,M,7,5190,1,shipping_data
7564,B,Ship,4,5,275,5,low,F,6,4450,0,shipping_data
7573,D,Ship,3,5,194,3,low,M,6,4295,1,shipping_data
7582,B,Ship,5,4,199,4,low,F,7,5740,0,shipping_data
7584,F,Ship,3,2,158,3,medium,F,1,5438,0,shipping_data
7591,D,Ship,4,2,274,3,medium,F,7,4477,1,shipping_data
7593,A,Ship,5,1,256,2,medium,F,1,5352,1,shipping_data
7601,C,Ship,4,3,139,2,high,F,2,4041,1,shipping_data
7602,F,Ship,3,3,261,4,medium,F,4,4307,1,shipping_data
7615,D,Ship,5,3,178,4,medium,M,10,5382,1,shipping_data
7616,F,Ship,4,4,175,3,low,M,8,5944,1,shipping_data
7620,F,Ship,4,4,170,4,low,M,5,4574,0,shipping_data
7622,F,Ship,3,4,145,4,high,M,4,5801,0,shipping_data
7624,B,Ship,5,5,183,3,medium,F,3,4071,1,shipping_data
7629,A,Ship,4,4,255,3,high,F,3,5616,0,shipping_data
7632,F,Ship,5,4,225,2,low,M,8,4725,0,shipping_data
7637,C,Ship,3,4,162,4,medium,M,10,4235,0,shipping_data
7643,C,Ship,5,2,134,4,low,M,5,5090,0,shipping_data
7647,A,Road,5,5,254,2,medium,M,6,4934,0,shipping_data
7648,B,Road,5,3,241,2,medium,M,5,5666,0,shipping_data
7656,F,Road,4,3,140,8,medium,M,8,4065,1,shipping_data
7661,C,Road,4,4,222,3,medium,M,4,5857,0,shipping_data
7663,D,Road,3,3,189,3,high,M,9,4278,1,shipping_data
7666,B,Road,5,4,199,5,medium,F,6,4417,1,shipping_data
7683,A,Flight,5,2,241,2,medium,M,9,4965,0,shipping_data
7689,A,Flight,4,2,180,2,medium,F,10,5666,1,shipping_data
7704,F,Ship,5,5,269,5,low,F,6,1630,0,shipping_data
7710,F,Ship,5,3,242,5,medium,F,5,1820,0,shipping_data
7728,F,Ship,5,2,274,6,medium,M,2,1748,1,shipping_data
7734,F,Ship,6,3,301,4,low,F,2,1083,0,shipping_data
7741,D,Ship,6,1,254,4,low,F,2,1071,0,shipping_data
7742,F,Ship,5,2,270,4,medium,M,8,1631,1,shipping_data
7752,F,Ship,4,1,245,5,medium,M,1,1472,0,shipping_data
7755,A,Ship,7,5,285,4,low,M,6,1591,1,shipping_data
7760,F,Ship,7,5,253,4,low,M,10,1166,1,shipping_data
7766,F,Ship,5,3,257,5,low,M,7,1090,0,shipping_data
7771,D,Ship,4,1,187,2,low,M,5,5691,0,shipping_data
7774,B,Ship,6,1,214,2,low,M,5,4708,0,shipping_data
7788,F,Road,4,4,246,3,medium,M,5,5029,1,shipping_data
7796,F,Road,3,1,160,2,low,F,10,5642,1,shipping_data
7797,A,Road,4,4,251,2,low,M,2,4800,0,shipping_data
7808,F,Flight,3,5,175,3,high,F,6,5150,0,shipping_data
7810,B,Flight,3,5,230,3,high,M,4,5189,1,shipping_data
7815,A,Flight,3,1,104,4,low,F,9,5211,1,shipping_data
7821,A,Flight,4,5,265,2,medium,F,9,5135,1,shipping_data
7832,F,Ship,2,1,166,3,medium,F,7,5990,1,shipping_data
7837,D,Ship,3,4,232,2,low,F,8,5629,1,shipping_data
7841,C,Ship,3,2,201,3,medium,M,7,4890,0,shipping_data
7846,B,Ship,3,1,226,3,high,M,2,4831,1,shipping_data
7862,F,Ship,4,2,255,3,low,F,8,5865,0,shipping_data
7866,F,Ship,3,4,201,2,low,F,8,4394,0,shipping_data
7867,D,Ship,6,5,278,5,medium,F,2,4361,1,shipping_data
7869,A,Ship,2,1,202,2,medium,F,5,4456,0,shipping_data
7872,F,Ship,4,4,193,3,low,M,2,5975,1,shipping_data
7882,B,Ship,4,4,152,3,low,M,8,4430,0,shipping_data
7883,C,Ship,3,2,186,2,low,M,7,5522,0,shipping_data
7886,F,Ship,4,1,139,3,low,F,7,5317,0,shipping_data
7888,B,Ship,4,3,137,3,medium,M,9,5016,0,shipping_data
7894,B,Ship,4,2,263,3,low,F,7,5395,1,shipping_data
7901,C,Ship,5,1,179,2,low,M,8,5198,1,shipping_data
7904,F,Ship,5,2,154,4,low,F,8,4820,0,shipping_data
7909,D,Ship,4,5,254,3,medium,F,10,4148,0,shipping_data
7918,B,Ship,3,3,264,3,low,M,3,4970,0,shipping_data
7922,F,Road,4,2,248,2,low,F,10,5783,0,shipping_data
7936,B,Road,4,4,218,2,medium,F,3,5692,1,shipping_data
7938,F,Road,6,1,250,2,medium,M,4,4016,0,shipping_data
7941,A,Road,4,2,233,7,medium,F,5,5361,0,shipping_data
7948,B,Flight,4,1,254,7,low,M,5,4104,1,shipping_data
7961,C,Flight,6,1,260,5,low,F,3,1434,0,shipping_data
7964,F,Ship,5,1,236,6,low,M,4,1123,1,shipping_data
7970,F,Ship,3,2,188,6,medium,F,1,4856,0,shipping_data
7984,B,Ship,6,3,250,2,medium,F,1,4747,0,shipping_data
7989,A,Ship,4,2,269,10,high,M,2,5616,1,shipping_data
7998,F,Ship,6,1,306,4,low,F,4,1449,1,shipping_data
8009,C,Ship,6,2,282,4,low,M,1,1857,1,shipping_data
8012,F,Ship,5,3,254,6,low,M,7,1064,0,shipping_data
8016,F,Ship,5,4,256,5,low,M,6,1551,0,shipping_data
8019,A,Ship,4,1,226,5,medium,M,6,1510,1,shipping_data
8026,B,Ship,7,3,286,4,low,F,5,1866,1,shipping_data
8027,C,Ship,6,3,252,2,low,M,1,1756,0,shipping_data
8032,B,Ship,5,2,263,5,medium,F,10,1059,0,shipping_data
8035,D,Ship,7,2,289,5,low,M,1,1178,0,shipping_data
8036,F,Ship,4,4,256,5,high,M,1,1927,1,shipping_data
8040,F,Ship,4,1,245,5,low,F,3,1537,0,shipping_data
8041,D,Ship,4,5,226,5,medium,M,8,1133,0,shipping_data
8055,A,Ship,5,1,267,5,medium,F,10,1818,0,shipping_data
8056,B,Ship,3,5,212,3,medium,M,7,4411,1,shipping_data
8060,F,Road,5,2,191,4,low,F,3,5578,0,shipping_data
8065,D,Road,4,4,271,6,high,M,3,5204,0,shipping_data
8066,F,Road,2,3,133,4,low,F,5,5989,1,shipping_data
8076,F,Road,4,1,198,4,medium,F,9,5382,0,shipping_data
8077,D,Road,2,4,101,6,low,F,6,5080,1,shipping_data
8085,A,Flight,2,5,239,2,low,F,9,5363,1,shipping_data
8089,D,Flight,3,2,262,2,medium,M,4,5738,0,shipping_data
8092,B,Flight,3,4,184,3,low,F,2,4875,0,shipping_data
8094,F,Flight,5,1,226,4,high,F,2,5600,0,shipping_data
8098,B,Flight,4,3,153,3,low,M,5,5743,1,shipping_data
8099,C,Flight,2,2,242,3,high,M,9,4717,0,shipping_data
8109,A,Ship,3,3,195,3,low,M,1,4224,0,shipping_data
8113,D,Ship,3,4,240,3,high,F,6,4412,0,shipping_data
8114,F,Ship,3,2,210,3,medium,M,8,4011,0,shipping_data
8120,F,Ship,4,1,261,4,medium,F,10,4632,0,shipping_data
8122,B,Ship,4,2,197,2,medium,M,3,4715,1,shipping_data
8129,C,Ship,3,4,274,3,low,F,7,5036,1,shipping_data
8132,F,Ship,5,4,237,3,medium,F,1,4369,0,shipping_data
8137,D,Ship,4,3,177,3,low,M,1,5282,0,shipping_data
8152,B,Ship,4,3,163,3,low,F,10,5002,1,shipping_data
8160,F,Ship,3,1,173,2,medium,F,4,5521,0,shipping_data
8170,B,Ship,5,4,228,6,medium,M,5,4974,1,shipping_data
8171,C,Ship,3,3,179,2,low,M,5,5058,0,shipping_data
8178,F,Ship,5,2,139,3,low,M,9,5920,0,shipping_data
8182,B,Ship,4,5,164,4,low,F,4,5736,0,shipping_data
8183,C,Ship,3,5,196,3,low,M,1,5303,1,shipping_data
8184,F,Ship,5,3,246,2,medium,F,1,4533,0,shipping_data
8198,F,Road,4,5,216,3,medium,F,7,5891,0,shipping_data
8200,B,Road,5,4,180,4,medium,F,7,4200,1,shipping_data
8201,C,Road,3,3,169,3,low,F,7,5976,0,shipping_data
8202,F,Road,3,4,200,3,low,F,7,5400,0,shipping_data
8207,C,Road,4,5,206,3,medium,M,5,5785,1,shipping_data
8218,B,Flight,5,3,171,3,medium,F,7,4994,0,shipping_data
8225,C,Flight,3,4,138,3,medium,F,10,4327,1,shipping_data
8244,F,Ship,4,4,177,7,low,F,3,5646,1,shipping_data
8250,F,Ship,5,1,103,5,low,F,10,5413,1,shipping_data
8251,D,Ship,5,1,184,3,low,F,10,4674,1,shipping_data
8252,F,Ship,5,3,226,2,high,F,6,5033,0,shipping_data
8253,A,Ship,5,2,158,3,low,M,4,4324,0,shipping_data
8254,B,Ship,3,2,274,2,high,M,2,5029,0,shipping_data
8263,D,Ship,4,1,226,5,medium,F,2,1912,0,shipping_data
8269,D,Ship,7,3,296,4,medium,F,7,1427,0,shipping_data
8270,F,Ship,7,4,286,4,low,M,3,1262,1,shipping_data
8273,C,Ship,7,4,290,4,low,F,10,1886,1,shipping_data
8277,A,Ship,4,2,245,3,low,F,5,5226,0,shipping_data
8281,D,Ship,5,4,266,3,low,M,2,5260,1,shipping_data
8285,C,Ship,6,5,229,8,medium,F,2,4271,1,shipping_data
8289,A,Ship,5,4,145,3,low,M,2,4492,1,shipping_data
8291,C,Ship,4,5,221,10,high,M,9,4646,0,shipping_data
8294,F,Ship,4,5,177,7,low,F,2,4299,0,shipping_data
8299,D,Ship,3,4,209,2,high,F,5,4363,0,shipping_data
8300,F,Ship,5,1,103,5,low,M,3,4966,0,shipping_data
8302,B,Ship,5,3,226,2,high,F,2,4219,0,shipping_data
8304,F,Ship,3,1,274,2,high,M,2,4352,0,shipping_data
8306,F,Ship,5,4,254,6,low,M,4,1850,1,shipping_data
8308,B,Ship,6,2,254,4,low,F,9,1626,0,shipping_data
8319,A,Ship,7,3,296,4,medium,F,2,1304,1,shipping_data
8324,F,Ship,5,1,267,5,medium,F,3,1194,1,shipping_data
8325,A,Ship,5,4,226,5,medium,F,4,1518,0,shipping_data
8328,F,Ship,6,4,287,4,low,F,5,1972,1,shipping_data
8346,F,Road,4,4,269,5,medium,F,2,1473,0,shipping_data
8348,F,Road,7,2,297,4,low,F,7,1383,1,shipping_data
8351,C,Road,6,2,286,4,low,F,5,1248,1,shipping_data
8362,B,Flight,4,1,234,6,low,M,7,1711,0,shipping_data
8374,B,Flight,2,1,168,4,low,M,6,4800,0,shipping_data
8376,F,Ship,5,2,224,2,medium,M,8,4047,1,shipping_data
8378,F,Ship,3,3,212,2,low,M,2,5125,0,shipping_data
8384,F,Ship,5,3,156,4,medium,F,8,5868,0,shipping_data
8391,A,Ship,3,1,133,3,medium,F,5,4538,0,shipping_data
8397,A,Ship,3,3,239,2,medium,F,2,5625,0,shipping_data
8398,B,Ship,3,1,167,3,medium,M,10,4341,1,shipping_data
8404,B,Ship,3,4,250,3,low,M,6,5565,0,shipping_data
8406,F,Ship,5,3,135,3,medium,F,5,4484,0,shipping_data
8410,B,Ship,4,2,187,2,medium,M,7,4470,1,shipping_data
8411,C,Ship,3,3,241,2,high,M,2,4836,1,shipping_data
8417,C,Ship,2,1,207,3,medium,F,10,5394,0,shipping_data
8419,D,Ship,5,1,224,3,low,M,7,5870,1,shipping_data
8426,F,Ship,3,1,195,3,medium,F,3,5961,0,shipping_data
8442,F,Ship,3,1,132,2,medium,M,2,4129,0,shipping_data
8469,A,Road,4,1,228,3,low,F,9,4678,0,shipping_data
8470,B,Road,4,5,210,4,low,M,3,5432,1,shipping_data
8474,F,Road,3,2,257,3,medium,M,2,5486,1,shipping_data
8476,B,Road,4,3,232,2,low,M,1,5398,0,shipping_data
8488,B,Road,3,1,207,3,low,F,5,4643,1,shipping_data
8495,C,Flight,3,2,251,2,medium,F,4,4074,0,shipping_data
8500,B,Flight,4,5,234,3,medium,F,10,4204,1,shipping_data
8511,A,Flight,3,1,166,2,low,F,7,4375,0,shipping_data
8517,A,Ship,3,3,165,2,medium,M,1,4768,0,shipping_data
8519,C,Ship,4,4,161,3,low,M,2,5257,0,shipping_data
8522,F,Ship,3,2,165,3,low,M,6,5642,0,shipping_data
8524,B,Ship,4,1,234,2,medium,M,4,5066,1,shipping_data
8525,C,Ship,4,1,252,3,medium,M,4,5540,0,shipping_data
8529,A,Ship,5,3,230,3,medium,F,7,4844,0,shipping_data
8538,F,Ship,3,4,251,10,medium,F,2,4336,1,shipping_data
8545,D,Ship,3,1,188,4,medium,F,8,5884,1,shipping_data
8546,F,Ship,2,4,245,2,medium,F,3,5850,1,shipping_data
8559,A,Ship,6,1,275,4,low,M,7,1767,0,shipping_data
8561,C,Ship,5,4,221,6,medium,M,6,1488,1,shipping_data
8566,B,Ship,3,4,165,2,medium,M,1,5745,0,shipping_data
8569,D,Ship,2,5,238,2,low,F,6,5325,1,shipping_data
8573,C,Ship,4,4,234,2,medium,F,8,5744,0,shipping_data
8574,F,Ship,4,3,252,3,medium,F,10,5802,1,shipping_data
8576,F,Ship,3,1,269,8,medium,F,4,4290,0,shipping_data
8583,A,Ship,5,5,271,2,medium,M,6,4788,1,shipping_data
8599,D,Ship,6,3,278,4,low,F,9,1368,0,shipping_data
8606,F,Road,6,5,246,4,medium,M,2,1581,0,shipping_data
8608,B,Road,6,5,275,4,low,F,6,1872,0,shipping_data
8611,D,Road,5,4,228,5,low,F,9,1549,1,shipping_data
8614,B,Road,7,1,307,4,low,F,8,1339,0,shipping_data
8618,F,Road,5,2,254,6,low,F,5,1951,0,shipping_data
8619,A,Road,2,1,258,5,low,F,9,1548,1,shipping_data
8623,D,Road,4,2,261,5,medium,M,5,1073,1,shipping_data
8628,F,Flight,5,2,252,5,low,F,10,1568,0,shipping_data
8632,B,Flight,5,3,232,5,low,F,1,1835,1,shipping_data
8638,B,Flight,5,1,266,5,medium,F,2,1798,0,shipping_data
8640,F,Flight,4,3,245,5,low,M,4,1470,0,shipping_data
8642,F,Flight,6,1,261,4,medium,M,10,1290,1,shipping_data
8643,A,Flight,4,5,273,5,low,M,2,1441,0,shipping_data
8645,C,Flight,5,1,255,5,low,M,3,1574,1,shipping_data
8646,F,Flight,4,4,225,5,low,F,1,1476,1,shipping_data
8652,F,Ship,6,2,279,4,medium,F,4,1148,0,shipping_data
8669,C,Ship,3,1,152,3,low,M,1,4949,1,shipping_data
8672,F,Ship,5,1,259,3,low,M,1,5725,0,shipping_data
8676,F,Ship,4,3,274,3,medium,F,8,4276,0,shipping_data
8680,B,Ship,4,5,196,2,medium,F,3,5505,0,shipping_data
8682,F,Ship,3,3,192,3,medium,M,4,5479,0,shipping_data
8691,A,Ship,3,5,243,3,low,M,1,4623,0,shipping_data
8699,C,Ship,5,5,242,4,medium,F,2,5359,0,shipping_data
8701,D,Ship,3,2,219,3,medium,M,1,4918,1,shipping_data
8702,F,Ship,4,2,248,3,low,M,2,5028,1,shipping_data
8704,B,Ship,4,4,149,2,medium,F,2,5881,0,shipping_data
8710,B,Ship,3,2,244,2,high,F,9,4142,0,shipping_data
8716,B,Ship,2,1,198,2,low,M,8,4323,0,shipping_data
8721,A,Ship,3,3,187,2,low,F,7,4859,0,shipping_data
8724,F,Ship,5,3,255,4,low,F,5,5870,0,shipping_data
8725,D,Ship,3,2,141,2,medium,F,7,5231,0,shipping_data
8739,A,Ship,4,3,196,3,medium,F,8,5541,0,shipping_data
8742,F,Road,3,4,226,2,high,F,8,5793,0,shipping_data
8748,F,Road,5,5,221,3,medium,M,9,5295,0,shipping_data
8750,F,Road,4,2,133,3,medium,F,5,5950,0,shipping_data
8757,A,Road,3,1,154,3,medium,M,4,4631,0,shipping_data
8760,F,Road,3,2,199,2,medium,F,7,5531,1,shipping_data
8761,D,Road,4,3,187,6,low,F,9,5872,0,shipping_data
8763,A,Road,3,4,232,5,medium,M,9,5759,0,shipping_data
8765,C,Flight,4,1,156,2,medium,M,4,5225,0,shipping_data
8772,F,Flight,5,4,220,2,medium,M,8,5073,0,shipping_data
8773,D,Flight,3,3,196,4,low,F,9,5631,1,shipping_data
8774,F,Flight,3,1,162,3,medium,F,10,5726,0,shipping_data
8775,A,Flight,4,2,242,2,medium,F,8,5243,1,shipping_data
8785,D,Flight,3,3,199,3,medium,F,1,4006,1,shipping_data
8792,F,Ship,5,2,211,2,medium,F,2,5077,0,shipping_data
8807,C,Ship,5,2,258,3,medium,F,8,4921,0,shipping_data
8817,A,Ship,4,3,211,7,high,M,9,5652,1,shipping_data
8830,B,Ship,4,4,261,5,medium,F,2,1690,1,shipping_data
8833,D,Ship,5,1,237,5,medium,F,8,1150,1,shipping_data
8836,B,Ship,5,2,225,5,low,M,5,1015,0,shipping_data
8848,B,Ship,4,3,224,3,medium,F,6,5054,1,shipping_data
8851,D,Ship,4,4,266,7,medium,M,3,5672,1,shipping_data
8852,F,Ship,6,3,189,3,medium,F,3,5062,0,shipping_data
8882,F,Road,6,1,256,4,low,F,7,1372,1,shipping_data
8883,A,Road,4,5,251,5,medium,F,7,1070,1,shipping_data
8888,F,Road,3,4,219,6,low,F,2,1837,0,shipping_data
8889,A,Road,4,1,231,5,medium,F,10,1144,0,shipping_data
8890,B,Road,6,4,298,4,medium,F,8,1437,1,shipping_data
