product_id,name,category,unit_price,avg_discount_rate,transaction_count,total_units_sold,regions,source
Product_788,Books Product 788,Books,10.1,0.1723,82,9611,Asia|Europe|North America,synthetic_ecommerce
Product_789,Electronics Product 789,Electronics,3.66,0.1461,114,16755,Asia|Europe|North America,synthetic_ecommerce
Product_79,Electronics Product 79,Electronics,9.37,0.1573,94,12221,Asia|Europe|North America,synthetic_ecommerce
Product_790,Electronics Product 790,Electronics,1.77,0.1511,95,13233,Asia|Europe|North America,synthetic_ecommerce
Product_791,Electronics Product 791,Electronics,4.23,0.1456,102,13992,Asia|Europe|North America,synthetic_ecommerce
Product_792,Books Product 792,Books,0.48,0.1609,116,13040,Asia|Europe|North America,synthetic_ecommerce
Product_793,Books Product 793,Books,6.2,0.1374,105,13401,Asia|Europe|North America,synthetic_ecommerce
Product_794,Home Appliances Product 794,Home Appliances,9.94,0.1423,92,11010,Asia|Europe|North America,synthetic_ecommerce
Product_795,Books Product 795,Books,6.06,0.1518,90,10713,Asia|Europe|North America,synthetic_ecommerce
Product_796,Home Appliances Product 796,Home Appliances,0.91,0.149,115,13911,Asia|Europe|North America,synthetic_ecommerce
Product_797,Toys Product 797,Toys,2.69,0.149,102,13306,Asia|Europe|North America,synthetic_ecommerce
Product_798,Books Product 798,Books,6.89,0.1574,90,11021,Asia|Europe|North America,synthetic_ecommerce
Product_799,Books Product 799,Books,7.5,0.1669,99,11484,Asia|Europe|North America,synthetic_ecommerce
Product_8,Electronics Product 8,Electronics,5.12,0.1549,99,14001,Asia|Europe|North America,synthetic_ecommerce
Product_80,Clothing Product 80,Clothing,5.39,0.146,112,14951,Asia|Europe|North America,synthetic_ecommerce
Product_800,Electronics Product 800,Electronics,0.45,0.1371,99,13770,Asia|Europe|North America,synthetic_ecommerce
Product_801,Toys Product 801,Toys,4.75,0.1503,99,13091,Asia|Europe|North America,synthetic_ecommerce
Product_802,Toys Product 802,Toys,1.31,0.1598,94,12533,Asia|Europe|North America,synthetic_ecommerce
Product_803,Electronics Product 803,Electronics,3.89,0.1583,92,12376,Asia|Europe|North America,synthetic_ecommerce
Product_804,Clothing Product 804,Clothing,0.5,0.1463,88,11921,Asia|Europe|North America,synthetic_ecommerce
Product_805,Books Product 805,Books,6.72,0.1482,88,11365,Asia|Europe|North America,synthetic_ecommerce
Product_806,Toys Product 806,Toys,6.11,0.1617,103,14568,Asia|Europe|North America,synthetic_ecommerce
Product_807,Toys Product 807,Toys,8.61,0.1653,89,12826,Asia|Europe|North America,synthetic_ecommerce
Product_808,Electronics Product 808,Electronics,8.68,0.1397,90,12190,Asia|Europe|North America,synthetic_ecommerce
Product_809,Books Product 809,Books,8.99,0.1337,114,12773,Asia|Europe|North America,synthetic_ecommerce
Product_81,Books Product 81,Books,6.07,0.1628,94,11415,Asia|Europe|North America,synthetic_ecommerce
Product_810,Electronics Product 810,Electronics,3.99,0.1477,105,14417,Asia|Europe|North America,synthetic_ecommerce
Product_811,Clothing Product 811,Clothing,8.44,0.1567,94,11889,Asia|Europe|North America,synthetic_ecommerce
Product_812,Electronics Product 812,Electronics,5.74,0.1571,82,11436,Asia|Europe|North America,synthetic_ecommerce
Product_813,Books Product 813,Books,0.47,0.1659,95,11273,Asia|Europe|North America,synthetic_ecommerce
Product_814,Clothing Product 814,Clothing,6.86,0.1498,83,10467,Asia|Europe|North America,synthetic_ecommerce
Product_815,Clothing Product 815,Clothing,4.2,0.1475,104,13531,Asia|Europe|North America,synthetic_ecommerce
Product_816,Books Product 816,Books,2.25,0.1579,105,12685,Asia|Europe|North America,synthetic_ecommerce
Product_817,Electronics Product 817,Electronics,3.63,0.1494,111,15534,Asia|Europe|North America,synthetic_ecommerce
Product_818,Clothing Product 818,Clothing,6.12,0.1339,106,12925,Asia|Europe|North America,synthetic_ecommerce
Product_819,Electronics Product 819,Electronics,3.82,0.1554,101,14133,Asia|Europe|North America,synthetic_ecommerce
Product_82,Clothing Product 82,Clothing,0.39,0.1521,97,11927,Asia|Europe|North America,synthetic_ecommerce
Product_820,Books Product 820,Books,7.12,0.1402,92,11162,Asia|Europe|North America,synthetic_ecommerce
Product_821,Clothing Product 821,Clothing,5.06,0.1618,101,13224,Asia|Europe|North America,synthetic_ecommerce
Product_822,Electronics Product 822,Electronics,4.94,0.1517,107,15404,Asia|Europe|North America,synthetic_ecommerce
Product_823,Clothing Product 823,Clothing,2.43,0.1443,113,14631,Asia|Europe|North America,synthetic_ecommerce
Product_824,Books Product 824,Books,9.17,0.1527,105,12196,Asia|Europe|North America,synthetic_ecommerce
Product_825,Books Product 825,Books,9.03,0.1404,94,10913,Asia|Europe|North America,synthetic_ecommerce
Product_826,Home Appliances Product 826,Home Appliances,6.22,0.1393,101,11855,Asia|Europe|North America,synthetic_ecommerce
Product_827,Home Appliances Product 827,Home Appliances,8.99,0.1448,91,10698,Asia|Europe|North America,synthetic_ecommerce
Product_828,Books Product 828,Books,10.51,0.1525,84,9605,Asia|Europe|North America,synthetic_ecommerce
Product_829,Books Product 829,Books,6.71,0.1568,94,11210,Asia|Europe|North America,synthetic_ecommerce
Product_83,Home Appliances Product 83,Home Appliances,2.42,0.135,107,13304,Asia|Europe|North America,synthetic_ecommerce
Product_830,Books Product 830,Books,7.27,0.1443,93,10828,Asia|Europe|North America,synthetic_ecommerce
Product_831,Electronics Product 831,Electronics,5.27,0.1509,92,12479,Asia|Europe|North America,synthetic_ecommerce
Product_832,Books Product 832,Books,5.6,0.1532,110,12908,Asia|Europe|North America,synthetic_ecommerce
Product_833,Clothing Product 833,Clothing,1.96,0.1483,96,11996,Asia|Europe|North America,synthetic_ecommerce
Product_834,Clothing Product 834,Clothing,6.51,0.1497,93,11903,Asia|Europe|North America,synthetic_ecommerce
Product_835,Electronics Product 835,Electronics,6.49,0.1448,104,14938,Asia|Europe|North America,synthetic_ecommerce
Product_836,Clothing Product 836,Clothing,5.0,0.1436,98,12227,Asia|Europe|North America,synthetic_ecommerce
Product_837,Home Appliances Product 837,Home Appliances,8.46,0.1353,93,11430,Asia|Europe|North America,synthetic_ecommerce
Product_838,Electronics Product 838,Electronics,8.0,0.1581,80,10922,Asia|Europe|North America,synthetic_ecommerce
Product_839,Electronics Product 839,Electronics,7.83,0.156,87,12199,Asia|Europe|North America,synthetic_ecommerce
Product_84,Books Product 84,Books,9.93,0.1431,108,11859,Asia|Europe|North America,synthetic_ecommerce
Product_840,Clothing Product 840,Clothing,3.75,0.1552,96,12155,Asia|Europe|North America,synthetic_ecommerce
Product_841,Clothing Product 841,Clothing,3.36,0.1663,105,13837,Asia|Europe|North America,synthetic_ecommerce
Product_842,Clothing Product 842,Clothing,0.86,0.1636,99,13346,Asia|Europe|North America,synthetic_ecommerce
Product_843,Clothing Product 843,Clothing,1.19,0.143,120,16093,Asia|Europe|North America,synthetic_ecommerce
Product_844,Electronics Product 844,Electronics,9.11,0.1536,84,11900,Asia|Europe|North America,synthetic_ecommerce
Product_845,Books Product 845,Books,2.02,0.1439,132,15152,Asia|Europe|North America,synthetic_ecommerce
Product_846,Toys Product 846,Toys,3.12,0.1415,102,13620,Asia|Europe|North America,synthetic_ecommerce
Product_847,Electronics Product 847,Electronics,7.44,0.1513,105,14802,Asia|Europe|North America,synthetic_ecommerce
Product_848,Home Appliances Product 848,Home Appliances,3.01,0.1497,88,10525,Asia|Europe|North America,synthetic_ecommerce
Product_849,Toys Product 849,Toys,3.01,0.1489,95,13028,Asia|Europe|North America,synthetic_ecommerce
Product_85,Books Product 85,Books,7.35,0.1488,108,12919,Asia|Europe|North America,synthetic_ecommerce
Product_850,Home Appliances Product 850,Home Appliances,6.67,0.1415,129,15321,Asia|Europe|North America,synthetic_ecommerce
Product_851,Toys Product 851,Toys,3.43,0.1413,96,12729,Asia|Europe|North America,synthetic_ecommerce
Product_852,Clothing Product 852,Clothing,5.97,0.1539,102,12853,Asia|Europe|North America,synthetic_ecommerce
Product_853,Home Appliances Product 853,Home Appliances,2.82,0.1459,103,12297,Asia|Europe|North America,synthetic_ecommerce
Product_854,Home Appliances Product 854,Home Appliances,5.73,0.1582,109,13571,Asia|Europe|North America,synthetic_ecommerce
Product_855,Toys Product 855,Toys,2.71,0.1443,106,13575,Asia|Europe|North America,synthetic_ecommerce
Product_856,Electronics Product 856,Electronics,8.01,0.1547,87,11881,Asia|Europe|North America,synthetic_ecommerce
Product_857,Electronics Product 857,Electronics,1.84,0.1337,107,14441,Asia|Europe|North America,synthetic_ecommerce
Product_858,Toys Product 858,Toys,7.94,0.1612,78,10168,Asia|Europe|North America,synthetic_ecommerce
Product_859,Books Product 859,Books,0.6,0.161,87,10453,Asia|Europe|North America,synthetic_ecommerce
Product_86,Electronics Product 86,Electronics,3.02,0.141,106,15136,Asia|Europe|North America,synthetic_ecommerce
Product_860,Books Product 860,Books,7.55,0.1441,90,10813,Asia|Europe|North America,synthetic_ecommerce
Product_861,Home Appliances Product 861,Home Appliances,5.58,0.1588,108,13116,Asia|Europe|North America,synthetic_ecommerce
Product_862,Electronics Product 862,Electronics,2.2,0.1441,93,13149,Asia|Europe|North America,synthetic_ecommerce
Product_863,Home Appliances Product 863,Home Appliances,2.17,0.145,105,14286,Asia|Europe|North America,synthetic_ecommerce
Product_864,Clothing Product 864,Clothing,1.68,0.1434,100,12452,Asia|Europe|North America,synthetic_ecommerce
Product_865,Electronics Product 865,Electronics,4.25,0.15,110,14968,Asia|Europe|North America,synthetic_ecommerce
Product_866,Home Appliances Product 866,Home Appliances,4.3,0.144,84,10690,Asia|Europe|North America,synthetic_ecommerce
Product_867,Toys Product 867,Toys,4.36,0.1542,89,11277,Asia|Europe|North America,synthetic_ecommerce
Product_868,Books Product 868,Books,4.0,0.1494,105,11295,Asia|Europe|North America,synthetic_ecommerce
Product_869,Books Product 869,Books,6.84,0.1448,91,10490,Asia|Europe|North America,synthetic_ecommerce
Product_87,Electronics Product 87,Electronics,3.9,0.1482,94,12960,Asia|Europe|North America,synthetic_ecommerce
Product_870,Clothing Product 870,Clothing,10.33,0.1491,110,14480,Asia|Europe|North America,synthetic_ecommerce
Product_871,Clothing Product 871,Clothing,1.42,0.1536,99,12570,Asia|Europe|North America,synthetic_ecommerce
Product_872,Electronics Product 872,Electronics,8.45,0.1619,109,15314,Asia|Europe|North America,synthetic_ecommerce
Product_873,Books Product 873,Books,6.33,0.1419,124,14527,Asia|Europe|North America,synthetic_ecommerce
Product_874,Clothing Product 874,Clothing,7.26,0.1635,102,12812,Asia|Europe|North America,synthetic_ecommerce
Product_875,Home Appliances Product 875,Home Appliances,4.01,0.1648,119,13898,Asia|Europe|North America,synthetic_ecommerce
Product_876,Toys Product 876,Toys,1.41,0.1403,101,12504,Asia|Europe|North America,synthetic_ecommerce
Product_877,Books Product 877,Books,1.15,0.153,82,9566,Asia|Europe|North America,synthetic_ecommerce
Product_878,Books Product 878,Books,3.19,0.1287,99,11344,Asia|Europe|North America,synthetic_ecommerce
Product_879,Home Appliances Product 879,Home Appliances,3.55,0.1484,105,12846,Asia|Europe|North America,synthetic_ecommerce
Product_88,Home Appliances Product 88,Home Appliances,1.41,0.1521,76,8727,Asia|Europe|North America,synthetic_ecommerce
Product_880,Clothing Product 880,Clothing,2.35,0.1463,102,13178,Asia|Europe|North America,synthetic_ecommerce
Product_881,Home Appliances Product 881,Home Appliances,7.3,0.1393,100,12115,Asia|Europe|North America,synthetic_ecommerce
Product_882,Electronics Product 882,Electronics,8.21,0.1454,91,13558,Asia|Europe|North America,synthetic_ecommerce
Product_883,Home Appliances Product 883,Home Appliances,7.93,0.1569,95,11393,Asia|Europe|North America,synthetic_ecommerce
Product_884,Books Product 884,Books,3.6,0.1403,117,13527,Asia|Europe|North America,synthetic_ecommerce
Product_885,Toys Product 885,Toys,6.87,0.1344,85,11851,Asia|Europe|North America,synthetic_ecommerce
Product_886,Electronics Product 886,Electronics,1.74,0.1554,106,13996,Asia|Europe|North America,synthetic_ecommerce
Product_887,Clothing Product 887,Clothing,1.68,0.1469,113,14460,Asia|Europe|North America,synthetic_ecommerce
Product_888,Home Appliances Product 888,Home Appliances,11.0,0.1531,87,10248,Asia|Europe|North America,synthetic_ecommerce
Product_889,Home Appliances Product 889,Home Appliances,0.22,0.1407,116,13984,Asia|Europe|North America,synthetic_ecommerce
Product_89,Books Product 89,Books,3.28,0.1623,109,13068,Asia|Europe|North America,synthetic_ecommerce
Product_890,Electronics Product 890,Electronics,2.4,0.1558,113,16372,Asia|Europe|North America,synthetic_ecommerce
Product_891,Home Appliances Product 891,Home Appliances,6.09,0.1528,101,12245,Asia|Europe|North America,synthetic_ecommerce
Product_892,Clothing Product 892,Clothing,4.4,0.1485,106,13422,Asia|Europe|North America,synthetic_ecommerce
Product_893,Electronics Product 893,Electronics,3.06,0.1421,114,16339,Asia|Europe|North America,synthetic_ecommerce
Product_894,Toys Product 894,Toys,3.77,0.1658,84,11685,Asia|Europe|North America,synthetic_ecommerce
Product_895,Home Appliances Product 895,Home Appliances,10.0,0.1535,97,11878,Asia|Europe|North America,synthetic_ecommerce
Product_896,Toys Product 896,Toys,3.19,0.1665,95,11199,Asia|Europe|North America,synthetic_ecommerce
Product_897,Clothing Product 897,Clothing,10.09,0.1599,119,14821,Asia|Europe|North America,synthetic_ecommerce
Product_898,Clothing Product 898,Clothing,5.03,0.1482,99,12416,Asia|Europe|North America,synthetic_ecommerce
Product_899,Toys Product 899,Toys,4.11,0.1578,97,12707,Asia|Europe|North America,synthetic_ecommerce
Product_9,Home Appliances Product 9,Home Appliances,1.73,0.1418,102,12394,Asia|Europe|North America,synthetic_ecommerce
Product_90,Home Appliances Product 90,Home Appliances,2.7,0.1527,95,11656,Asia|Europe|North America,synthetic_ecommerce
Product_900,Toys Product 900,Toys,5.18,0.1615,97,13580,Asia|Europe|North America,synthetic_ecommerce
Product_901,Books Product 901,Books,7.6,0.1352,102,11826,Asia|Europe|North America,synthetic_ecommerce
Product_902,Toys Product 902,Toys,6.37,0.1532,94,12197,Asia|Europe|North America,synthetic_ecommerce
Product_903,Home Appliances Product 903,Home Appliances,8.79,0.1585,101,12787,Asia|Europe|North America,synthetic_ecommerce
Product_904,Home Appliances Product 904,Home Appliances,7.4,0.1511,89,10155,Asia|Europe|North America,synthetic_ecommerce
Product_905,Home Appliances Product 905,Home Appliances,6.36,0.1349,101,11816,Asia|Europe|North America,synthetic_ecommerce
Product_906,Toys Product 906,Toys,4.11,0.1549,119,16156,Asia|Europe|North America,synthetic_ecommerce
Product_907,Home Appliances Product 907,Home Appliances,11.5,0.1372,88,10147,Asia|Europe|North America,synthetic_ecommerce
Product_908,Clothing Product 908,Clothing,2.7,0.1443,102,14086,Asia|Europe|North America,synthetic_ecommerce
Product_909,Electronics Product 909,Electronics,0.28,0.1491,101,14290,Asia|Europe|North America,synthetic_ecommerce
Product_91,Books Product 91,Books,7.57,0.1455,109,12561,Asia|Europe|North America,synthetic_ecommerce
Product_910,Toys Product 910,Toys,1.83,0.146,99,13571,Asia|Europe|North America,synthetic_ecommerce
Product_911,Electronics Product 911,Electronics,6.03,0.157,92,12238,Asia|Europe|North America,synthetic_ecommerce
Product_912,Home Appliances Product 912,Home Appliances,0.85,0.1601,104,13282,Asia|Europe|North America,synthetic_ecommerce
Product_913,Electronics Product 913,Electronics,2.15,0.1534,119,16680,Asia|Europe|North America,synthetic_ecommerce
Product_914,Clothing Product 914,Clothing,0.95,0.1659,87,10622,Asia|Europe|North America,synthetic_ecommerce
Product_915,Clothing Product 915,Clothing,7.37,0.1557,95,11709,Asia|Europe|North America,synthetic_ecommerce
Product_916,Toys Product 916,Toys,5.2,0.1478,106,15622,Asia|Europe|North America,synthetic_ecommerce
Product_917,Home Appliances Product 917,Home Appliances,8.12,0.1342,104,11958,Asia|Europe|North America,synthetic_ecommerce
Product_918,Clothing Product 918,Clothing,7.34,0.1368,107,13010,Asia|Europe|North America,synthetic_ecommerce
Product_919,Books Product 919,Books,0.62,0.1495,104,12408,Asia|Europe|North America,synthetic_ecommerce
Product_92,Clothing Product 92,Clothing,8.9,0.1651,96,11961,Asia|Europe|North America,synthetic_ecommerce
Product_920,Toys Product 920,Toys,6.56,0.1527,91,12526,Asia|Europe|North America,synthetic_ecommerce
Product_921,Books Product 921,Books,4.02,0.1589,94,10975,Asia|Europe|North America,synthetic_ecommerce
Product_922,Electronics Product 922,Electronics,9.17,0.1553,100,12931,Asia|Europe|North America,synthetic_ecommerce
Product_923,Books Product 923,Books,10.31,0.1349,85,9683,Asia|Europe|North America,synthetic_ecommerce
Product_924,Toys Product 924,Toys,5.89,0.1361,93,12000,Asia|Europe|North America,synthetic_ecommerce
Product_925,Clothing Product 925,Clothing,3.39,0.1395,78,10540,Asia|Europe|North America,synthetic_ecommerce
Product_926,Books Product 926,Books,5.19,0.1515,92,10976,Asia|Europe|North America,synthetic_ecommerce
Product_927,Books Product 927,Books,5.09,0.1518,87,10069,Asia|Europe|North America,synthetic_ecommerce
Product_928,Clothing Product 928,Clothing,2.91,0.1442,113,13996,Asia|Europe|North America,synthetic_ecommerce
Product_929,Clothing Product 929,Clothing,6.9,0.1487,98,11810,Asia|Europe|North America,synthetic_ecommerce
Product_93,Clothing Product 93,Clothing,5.43,0.1472,106,13094,Asia|Europe|North America,synthetic_ecommerce
Product_930,Books Product 930,Books,4.05,0.1506,88,10527,Asia|Europe|North America,synthetic_ecommerce
Product_931,Clothing Product 931,Clothing,5.86,0.1399,102,13377,Asia|Europe|North America,synthetic_ecommerce
Product_932,Books Product 932,Books,10.02,0.1569,94,11836,Asia|Europe|North America,synthetic_ecommerce
Product_933,Books Product 933,Books,6.2,0.1542,107,12271,Asia|Europe|North America,synthetic_ecommerce
Product_934,Electronics Product 934,Electronics,0.32,0.1504,97,14392,Asia|Europe|North America,synthetic_ecommerce
Product_935,Clothing Product 935,Clothing,2.17,0.1236,91,11392,Asia|Europe|North America,synthetic_ecommerce
Product_936,Toys Product 936,Toys,3.09,0.1598,102,12965,Asia|Europe|North America,synthetic_ecommerce
Product_937,Clothing Product 937,Clothing,8.6,0.1566,89,11056,Asia|Europe|North America,synthetic_ecommerce
Product_938,Toys Product 938,Toys,4.56,0.1517,94,11647,Asia|Europe|North America,synthetic_ecommerce
Product_939,Books Product 939,Books,2.14,0.1532,133,15873,Asia|Europe|North America,synthetic_ecommerce
Product_94,Home Appliances Product 94,Home Appliances,7.51,0.1401,103,13042,Asia|Europe|North America,synthetic_ecommerce
Product_940,Home Appliances Product 940,Home Appliances,6.46,0.157,105,12915,Asia|Europe|North America,synthetic_ecommerce
Product_941,Books Product 941,Books,1.54,0.1542,107,12442,Asia|Europe|North America,synthetic_ecommerce
Product_942,Clothing Product 942,Clothing,2.83,0.1554,109,14256,Asia|Europe|North America,synthetic_ecommerce
Product_943,Toys Product 943,Toys,8.76,0.1503,100,13613,Asia|Europe|North America,synthetic_ecommerce
Product_944,Electronics Product 944,Electronics,5.42,0.1536,97,13748,Asia|Europe|North America,synthetic_ecommerce
Product_945,Home Appliances Product 945,Home Appliances,9.76,0.1469,96,11387,Asia|Europe|North America,synthetic_ecommerce
Product_946,Toys Product 946,Toys,7.44,0.1629,105,13101,Asia|Europe|North America,synthetic_ecommerce
Product_947,Electronics Product 947,Electronics,5.62,0.1348,98,13778,Asia|Europe|North America,synthetic_ecommerce
Product_948,Electronics Product 948,Electronics,1.5,0.1559,74,10352,Asia|Europe|North America,synthetic_ecommerce
Product_949,Books Product 949,Books,6.79,0.1559,102,11533,Asia|Europe|North America,synthetic_ecommerce
Product_95,Home Appliances Product 95,Home Appliances,6.39,0.1619,91,11219,Asia|Europe|North America,synthetic_ecommerce
Product_950,Clothing Product 950,Clothing,3.72,0.1531,98,12747,Asia|Europe|North America,synthetic_ecommerce
Product_951,Books Product 951,Books,9.49,0.1524,105,12523,Asia|Europe|North America,synthetic_ecommerce
Product_952,Toys Product 952,Toys,8.28,0.143,105,13614,Asia|Europe|North America,synthetic_ecommerce
Product_953,Electronics Product 953,Electronics,0.28,0.1603,106,14898,Asia|Europe|North America,synthetic_ecommerce
Product_954,Toys Product 954,Toys,2.06,0.1475,106,14396,Asia|Europe|North America,synthetic_ecommerce
Product_955,Home Appliances Product 955,Home Appliances,6.8,0.1486,97,12033,Asia|Europe|North America,synthetic_ecommerce
Product_956,Clothing Product 956,Clothing,7.1,0.1395,116,15181,Asia|Europe|North America,synthetic_ecommerce
Product_957,Electronics Product 957,Electronics,0.8,0.1494,97,13357,Asia|Europe|North America,synthetic_ecommerce
Product_958,Electronics Product 958,Electronics,2.3,0.151,87,12427,Asia|Europe|North America,synthetic_ecommerce
Product_959,Clothing Product 959,Clothing,7.25,0.1541,120,14847,Asia|Europe|North America,synthetic_ecommerce
Product_96,Books Product 96,Books,10.17,0.1435,98,11665,Asia|Europe|North America,synthetic_ecommerce
Product_960,Toys Product 960,Toys,8.47,0.1455,108,13664,Asia|Europe|North America,synthetic_ecommerce
Product_961,Toys Product 961,Toys,4.44,0.1693,100,13468,Asia|Europe|North America,synthetic_ecommerce
Product_962,Electronics Product 962,Electronics,4.51,0.1484,98,14050,Asia|Europe|North America,synthetic_ecommerce
Product_963,Electronics Product 963,Electronics,0.36,0.1443,86,12368,Asia|Europe|North America,synthetic_ecommerce
Product_964,Clothing Product 964,Clothing,6.15,0.1546,96,12432,Asia|Europe|North America,synthetic_ecommerce
Product_965,Clothing Product 965,Clothing,7.95,0.1496,104,14184,Asia|Europe|North America,synthetic_ecommerce
Product_966,Clothing Product 966,Clothing,8.86,0.1564,117,14237,Asia|Europe|North America,synthetic_ecommerce
Product_967,Books Product 967,Books,7.03,0.1481,88,10432,Asia|Europe|North America,synthetic_ecommerce
Product_968,Electronics Product 968,Electronics,3.41,0.1564,95,13564,Asia|Europe|North America,synthetic_ecommerce
Product_969,Electronics Product 969,Electronics,3.81,0.17,98,12985,Asia|Europe|North America,synthetic_ecommerce
Product_97,Toys Product 97,Toys,1.41,0.1364,105,14491,Asia|Europe|North America,synthetic_ecommerce
Product_970,Toys Product 970,Toys,0.56,0.1498,99,13043,Asia|Europe|North America,synthetic_ecommerce
Product_971,Clothing Product 971,Clothing,0.33,0.1435,113,15435,Asia|Europe|North America,synthetic_ecommerce
Product_972,Electronics Product 972,Electronics,2.75,0.1627,94,12367,Asia|Europe|North America,synthetic_ecommerce
Product_973,Home Appliances Product 973,Home Appliances,0.35,0.1554,87,10284,Asia|Europe|North America,synthetic_ecommerce
Product_974,Clothing Product 974,Clothing,8.9,0.1462,101,12296,Asia|Europe|North America,synthetic_ecommerce
Product_975,Toys Product 975,Toys,0.35,0.1418,109,14053,Asia|Europe|North America,synthetic_ecommerce
Product_976,Toys Product 976,Toys,6.06,0.1418,99,13546,Asia|Europe|North America,synthetic_ecommerce
Product_977,Home Appliances Product 977,Home Appliances,0.24,0.1686,114,13745,Asia|Europe|North America,synthetic_ecommerce
Product_978,Toys Product 978,Toys,2.71,0.1448,96,12618,Asia|Europe|North America,synthetic_ecommerce
Product_979,Toys Product 979,Toys,7.37,0.1494,117,14326,Asia|Europe|North America,synthetic_ecommerce
Product_98,Clothing Product 98,Clothing,8.16,0.1459,116,14840,Asia|Europe|North America,synthetic_ecommerce
Product_980,Home Appliances Product 980,Home Appliances,5.04,0.1459,91,10866,Asia|Europe|North America,synthetic_ecommerce
Product_981,Books Product 981,Books,3.12,0.1474,95,11948,Asia|Europe|North America,synthetic_ecommerce
Product_982,Clothing Product 982,Clothing,9.05,0.1473,100,12834,Asia|Europe|North America,synthetic_ecommerce
Product_983,Electronics Product 983,Electronics,9.82,0.1358,103,14286,Asia|Europe|North America,synthetic_ecommerce
Product_984,Electronics Product 984,Electronics,6.09,0.1485,113,15712,Asia|Europe|North America,synthetic_ecommerce
Product_985,Books Product 985,Books,7.88,0.1482,97,11185,Asia|Europe|North America,synthetic_ecommerce
Product_986,Home Appliances Product 986,Home Appliances,0.94,0.1616,94,11474,Asia|Europe|North America,synthetic_ecommerce
Product_987,Home Appliances Product 987,Home Appliances,1.56,0.1496,110,12918,Asia|Europe|North America,synthetic_ecommerce
Product_988,Home Appliances Product 988,Home Appliances,7.82,0.1446,99,12077,Asia|Europe|North America,synthetic_ecommerce
Product_989,Home Appliances Product 989,Home Appliances,6.05,0.1478,83,10310,Asia|Europe|North America,synthetic_ecommerce
Product_99,Clothing Product 99,Clothing,3.87,0.1426,86,10698,Asia|Europe|North America,synthetic_ecommerce
Product_990,Home Appliances Product 990,Home Appliances,7.61,0.1448,114,13845,Asia|Europe|North America,synthetic_ecommerce
Product_991,Electronics Product 991,Electronics,3.1,0.1455,87,12402,Asia|Europe|North America,synthetic_ecommerce
Product_992,Electronics Product 992,Electronics,6.62,0.1446,89,13098,Asia|Europe|North America,synthetic_ecommerce
Product_993,Electronics Product 993,Electronics,4.84,0.1527,95,13642,Asia|Europe|North America,synthetic_ecommerce
Product_994,Home Appliances Product 994,Home Appliances,4.6,0.1591,107,14069,Asia|Europe|North America,synthetic_ecommerce
Product_995,Clothing Product 995,Clothing,3.41,0.1445,105,13272,Asia|Europe|North America,synthetic_ecommerce
Product_996,Home Appliances Product 996,Home Appliances,6.69,0.1528,89,10937,Asia|Europe|North America,synthetic_ecommerce
Product_997,Electronics Product 997,Electronics,2.35,0.1561,101,15027,Asia|Europe|North America,synthetic_ecommerce
Product_998,Clothing Product 998,Clothing,9.58,0.15,116,15822,Asia|Europe|North America,synthetic_ecommerce
Product_999,Books Product 999,Books,8.78,0.1681,101,11381,Asia|Europe|North America,synthetic_ecommerce
